"sound.files","selec","start","end","duration","SNR"
"Ag13_43421.27975590_11_17_7_46_15.wav",1,0.370748685670816,0.417642158574011,0.0468934729031955,18.7638332726911
"Ag13_43421.27975590_11_17_7_46_15.wav",2,1.0881417235037,1.17229147105871,0.084149747555009,15.9809286094964
"Ag13_43421.27975590_11_17_7_46_15.wav",6,3.22095573745721,3.28156804551825,0.0606123080610455,13.4045587618459
"Ag13_43421.27975590_11_17_7_46_15.wav",14,3.60898335269874,3.66311039323062,0.0541270405318799,21.4300185300434
"Ag13_43421.27975590_11_17_7_46_15.wav",17,5.10939307951626,5.16526615361369,0.0558730740974243,8.00942954268069
"Ag13_43421.27975590_11_17_7_46_15.wav",18,5.60005118719486,5.61816911990746,0.018117932712598,1.33539182857537
"Ag13_43421.27975590_11_17_7_46_15.wav",20,6.55719504176154,6.70617478884761,0.148979747086071,9.68454361939998
"Ag13_43421.27975590_11_17_7_46_15.wav",31,6.81145834527389,6.83005246895891,0.0185941236850198,-0.69286167888577
"Ag13_43421.27975590_11_17_7_46_15.wav",34,6.83311369663876,6.84962165034936,0.0165079537106028,3.20067719479027
"Ag13_43421.27975590_11_17_7_46_15.wav",35,6.8553812935396,6.91197999197595,0.0565986984363525,16.920440329302
"Ag13_43421.27975590_11_17_7_46_15.wav",38,8.32914700166213,8.38708356997338,0.0579365683112503,9.81830058469249
"Ag13_43421.27975590_11_17_7_46_15.wav",42,9.19409121366381,9.30028180051375,0.106190586849934,19.1317729194076
"Ag13_43421.27975590_11_17_7_46_15.wav",43,9.30318429786946,9.32322967023233,0.0200453723628744,8.74296462693213
"Ag13_43421.27975590_11_17_7_46_15.wav",47,9.32669906160283,9.34504375192134,0.0183446903185125,4.40223854998703
"Ag13_43421.27975590_11_17_7_46_15.wav",48,9.34815033112238,9.37762881989131,0.0294784887689321,4.36335716105846
"Ag13_43421.27975590_11_17_7_46_15.wav",54,9.82066783032779,9.9250443563304,0.104376526002616,18.5143491467815
"Ag13_43421.27975590_11_17_7_46_15.wav",58,10.0968812700927,10.1244323192114,0.0275510491186584,5.42475544301768
"Ag13_43421.27975590_11_17_7_46_15.wav",61,10.2506909541848,10.3013486033461,0.0506576491613817,11.5357386135945
"Ag13_43421.27975590_11_17_7_46_15.wav",73,10.7022106990824,10.8257028912637,0.12349219218124,12.3601072875998
"Ag13_43421.27975590_11_17_7_46_15.wav",88,11.9923934494563,12.0216451806193,0.0292517311630185,11.0869100275919
"Ag13_43421.27975590_11_17_7_46_15.wav",94,12.3086069309046,12.415659196657,0.107052265752412,17.7792808730644
"Ag13_43421.27975590_11_17_7_46_15.wav",95,13.7818510965335,13.8608534464342,0.0790023499007404,20.9554931847068
"Ag13_43421.27975590_11_17_7_46_15.wav",109,15.3188821767063,15.39838339334,0.0795012166337532,25.9655740975279
"Ag13_43421.27975590_11_17_7_46_15.wav",110,15.7150277142396,15.7932364125196,0.0782086982800401,25.1835698171908
"Ag13_43421.27975590_11_17_7_46_15.wav",111,15.931876012776,16.0092003563929,0.0773243436169704,24.0415598522143
"Ag13_43421.27975590_11_17_7_46_15.wav",112,16.1132820975079,16.1931461263111,0.0798640288032182,26.8511399347189
"Ag13_43421.27975590_11_17_7_46_15.wav",113,16.2720350974089,16.3519898292544,0.0799547318455858,26.5530094902292
"Ag13_43421.27975590_11_17_7_46_15.wav",114,16.3810374785721,16.552511580165,0.171474101592825,34.6427194615951
"Ag13_43421.27975590_11_17_7_46_15.wav",116,16.5923528915242,16.6995185360796,0.107165644555369,28.472501185737
"Ag13_43421.27975590_11_17_7_46_15.wav",117,16.7250060909844,16.8570923964298,0.132086305445412,29.3071129234528
"Ag13_43421.27975590_11_17_7_46_15.wav",118,16.8906751978658,17.0506073373176,0.159932139451758,26.1135856304086
"Ag13_43421.27975590_11_17_7_46_15.wav",119,17.1358228456204,17.3081813018763,0.172358456255896,28.5298106559566
"Ag13_43421.27975590_11_17_7_46_15.wav",120,17.3522856562267,17.4608345221782,0.108548865951448,25.7332303813587
"Ag13_43421.27975590_11_17_7_46_15.wav",121,17.484825476884,17.6185671128525,0.13374163596859,31.9909510422301
"Ag13_43421.27975590_11_17_7_46_15.wav",123,17.6540546781782,17.8152339844625,0.161179306284293,25.3819563814923
